10	flooded	_	_	VERB	VERB	_	_	7	7	xcomp	xcomp	Y	V.01	_	_	_	_
11	with	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
12	enron	_	_	PROPN	PROPN	_	_	13	13	compound	compound	_	_	_	_	_	_
13	folks	_	_	NOUN	NOUN	_	_	10	10	obl	obl	_	_	_	_	_	ARG1
14	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	i	_	_	PRON	PRON	_	_	4	4	nsubj	nsubj	_	_	ARG1	_	_	_
2	was	_	_	AUX	AUX	_	_	4	4	cop	cop	Y	V.01	_	_	_	_
3	too	_	_	ADV	ADV	_	_	4	4	advmod	advmod	_	_	_	ARGM-CXN	_	_
4	tired	_	_	ADJ	ADJ	_	_	0	0	root	root	Y	V.01	ARG2	_	_	_
5	to	_	_	PART	PART	_	_	6	6	mark	mark	_	_	_	_	_	_
6	give	_	_	VERB	VERB	_	_	0	0	_	_	Y	V.01	_	_	_	_
7	you	_	_	PRON	PRON	_	_	6	6	iobj	iobj	_	_	_	_	ARG2	_
8	any	_	_	DET	DET	_	_	9	9	det	det	_	_	_	_	_	_
9	action	_	_	NOUN	NOUN	_	_	6	6	obj	obj	Y	V.02	_	_	ARGM-PRR	_
10	.	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_

1	They	_	_	PRON	PRON	_	_	4	4	nsubj	nsubj	_	_	_	ARG0	_	_
2	are	_	_	AUX	AUX	_	_	4	4	aux	aux	Y	V.03	_	_	_	_
3	currently	_	_	ADV	ADV	_	_	4	4	advmod	advmod	_	_	_	ARGM-TMP	_	_
4	using	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
5	9.5	_	_	NUM	NUM	_	_	6	6	nummod	nummod	_	_	_	_	_	_
6	%	_	_	SYM	SYM	_	_	0	0	_	_	_	_	_	_	_	_
7	fixed	_	_	VERB	VERB	_	_	4	4	obj	obj	Y	V.03	_	ARG1	_	_
8	based	_	_	VERB	VERB	_	_	14	14	case	case	_	_	_	_	_	_
9	on	_	_	ADP	ADP	_	_	14	14	case	case	_	_	_	_	_	_
10	the	_	_	DET	DET	_	_	14	14	det	det	_	_	_	_	_	_
11	1	_	_	NUM	NUM	_	_	12	12	nummod	nummod	_	_	_	_	_	_
12	year	_	_	NOUN	NOUN	_	_	14	14	compound	compound	_	_	_	_	_	_
13	implied	_	_	VERB	VERB	_	_	14	14	amod	amod	Y	V.01	_	_	_	_
14	volatility	_	_	NOUN	NOUN	_	_	0	0	_	_	_	_	_	_	_	_
15	.	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_

1	In	_	_	ADP	ADP	_	_	2	2	case	case	_	_	_	_	_	_
2	addition	_	_	NOUN	NOUN	_	_	4	4	obl	obl	Y	V.02	_	ARGM-ADV	_	_
3	,	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_
4	is	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.02	_	_	_	_
5	there	_	_	PRON	PRON	_	_	4	4	expl	expl	_	_	_	_	_	_
6	someone	_	_	PRON	PRON	_	_	4	4	nsubj	nsubj	_	_	_	ARG1	_	_
7	who	_	_	PRON	PRON	_	_	9	9	nsubj	nsubj	_	_	_	_	R-ARG0	_
8	could	_	_	AUX	AUX	_	_	9	9	aux	aux	_	_	_	_	ARGM-MOD	_
9	consider	_	_	VERB	VERB	_	_	6	6	acl:relcl	acl:relcl	Y	V.02	_	_	_	_
10	the	_	_	DET	DET	_	_	11	11	det	det	_	_	_	_	_	_
11	correlation	_	_	NOUN	NOUN	_	_	9	9	obj	obj	Y	V.01	_	_	ARG1	_
12	between	_	_	ADP	ADP	_	_	14	14	case	case	_	_	_	_	_	_
13	US	_	_	PROPN	PROPN	_	_	14	14	compound	compound	_	_	_	_	_	_
14	CPI	_	_	NOUN	NOUN	_	_	11	11	nmod	nmod	_	_	_	_	_	ARG1
15	and	_	_	CCONJ	CCONJ	_	_	20	20	cc	cc	_	_	_	_	_	_
16	the	_	_	DET	DET	_	_	20	20	det	det	_	_	_	_	_	_
17	$	_	_	NOUN	NOUN	_	_	20	20	compound	compound	_	_	_	_	_	_
18	/	_	_	PUNCT	PUNCT	_	_	19	19	case	case	_	_	_	_	_	_
19	euro	_	_	NOUN	NOUN	_	_	17	17	conj	conj	_	_	_	_	_	_
20	exchange	_	_	NOUN	NOUN	_	_	21	21	compound	compound	_	_	_	_	_	_
21	rate	_	_	NOUN	NOUN	_	_	17	17	conj	conj	_	_	_	_	_	_
22	.	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_

1	Please	_	_	INTJ	INTJ	_	_	2	2	discourse	discourse	_	_	ARGM-DIS	_	_	_
2	advise	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
3	when	_	_	ADV	ADV	_	_	6	6	mark	mark	_	_	_	ARGM-TMP	_	_
4	you	_	_	PRON	PRON	_	_	6	6	nsubj	nsubj	_	_	_	ARG0	_	_
5	can	_	_	AUX	AUX	_	_	6	6	aux	aux	_	_	_	ARGM-MOD	_	_
6	meet	_	_	VERB	VERB	_	_	2	2	advcl	advcl	Y	V.03	ARG1	_	_	_
7	to	_	_	PART	PART	_	_	8	8	mark	mark	_	_	_	_	_	_
8	discuss	_	_	VERB	VERB	_	_	6	6	advcl	advcl	Y	V.01	_	ARGM-PRP	_	_
9	issues	_	_	NOUN	NOUN	_	_	8	8	obj	obj	Y	V.02	_	_	ARG1	_
10	related	_	_	ADJ	ADJ	_	_	9	9	amod	amod	_	_	_	_	_	_
11	to	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
12	your	_	_	PRON	PRON	_	_	13	13	nmod:poss	nmod:poss	_	_	_	_	_	_
13	area	_	_	NOUN	NOUN	_	_	10	10	obl	obl	_	_	_	_	_	_
14	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	Currently	_	_	ADV	ADV	_	_	3	3	advmod	advmod	_	_	ARGM-TMP	_	_	_
2	we	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
3	have	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.03	_	_	_	_
4	a	_	_	DET	DET	_	_	7	7	det	det	_	_	_	_	_	_
5	blank	_	_	ADJ	ADJ	_	_	7	7	amod	amod	_	_	_	_	_	_
6	"	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_
7	sample	_	_	NOUN	NOUN	_	_	3	3	obj	obj	Y	V.01	ARG1	_	_	_
8	"	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_
9	for	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
10	our	_	_	PRON	PRON	_	_	12	12	nmod:poss	nmod:poss	_	_	_	_	_	_
11	Paragraph	_	_	NOUN	NOUN	_	_	7	7	nmod	nmod	_	_	_	_	ARG1	_
12	13s	_	_	NOUN	NOUN	_	_	11	11	nummod	nummod	_	_	_	_	_	_
13	which	_	_	PRON	PRON	_	_	15	15	nsubj:pass	nsubj:pass	_	_	_	_	_	R-ARG1
14	are	_	_	AUX	AUX	_	_	15	15	aux:pass	aux:pass	Y	V.03	_	_	_	_
15	attached	_	_	VERB	VERB	_	_	12	12	acl:relcl	acl:relcl	Y	V.01	_	_	_	_
16	to	_	_	ADP	ADP	_	_	30	30	case	case	_	_	_	_	_	_
17	our	_	_	PRON	PRON	_	_	30	30	nmod:poss	nmod:poss	_	_	_	_	_	_
18	sample	_	_	ADJ	ADJ	_	_	19	19	compound	compound	_	_	_	_	_	_
19	ISDAs	_	_	NOUN	NOUN	_	_	15	15	obl	obl	_	_	_	_	_	ARG2
20	for	_	_	ADP	ADP	_	_	31	31	case	case	_	_	_	_	_	_
21	(	_	_	PUNCT	PUNCT	_	_	22	22	punct	punct	_	_	_	_	_	_
22	a	_	_	X	X	_	_	23	23	nummod	nummod	_	_	_	_	_	_
23	)	_	_	PUNCT	PUNCT	_	_	22	22	punct	punct	_	_	_	_	_	_
24	US	_	_	PROPN	PROPN	_	_	30	30	compound	compound	_	_	_	_	_	_
25	Corporate	_	_	ADJ	ADJ	_	_	19	19	nmod	nmod	_	_	_	_	_	_
26	,	_	_	PUNCT	PUNCT	_	_	31	31	punct	punct	_	_	_	_	_	_
27	(	_	_	PUNCT	PUNCT	_	_	28	28	punct	punct	_	_	_	_	_	_
28	b	_	_	X	X	_	_	29	29	nummod	nummod	_	_	_	_	_	_
29	)	_	_	PUNCT	PUNCT	_	_	28	28	punct	punct	_	_	_	_	_	_
30	Hedge	_	_	NOUN	NOUN	_	_	31	31	compound	compound	_	_	_	_	_	_
31	Funds	_	_	NOUN	NOUN	_	_	19	19	appos	appos	_	_	_	_	_	_
32	,	_	_	PUNCT	PUNCT	_	_	36	36	punct	punct	_	_	_	_	_	_
33	(	_	_	PUNCT	PUNCT	_	_	34	34	punct	punct	_	_	_	_	_	_
34	c	_	_	X	X	_	_	35	35	nummod	nummod	_	_	_	_	_	_
35	)	_	_	PUNCT	PUNCT	_	_	34	34	punct	punct	_	_	_	_	_	_
36	Municipal	_	_	ADJ	ADJ	_	_	0	0	_	_	_	_	_	_	_	_
37	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	The	_	_	DET	DET	_	_	2	2	det	det	_	_	_	_	_	_
2	sample	_	_	NOUN	NOUN	_	_	3	3	nsubj	nsubj	Y	V.01	_	ARG0	_	_
3	includes	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	our	_	_	PRON	PRON	_	_	6	6	nmod:poss	nmod:poss	_	_	_	_	_	_
5	"	_	_	PUNCT	PUNCT	_	_	6	6	punct	punct	_	_	_	_	_	_
6	caveat	_	_	NOUN	NOUN	_	_	3	3	obj	obj	_	_	_	ARG1	_	_
7	"	_	_	PUNCT	PUNCT	_	_	6	6	punct	punct	_	_	_	_	_	_
8	,	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_
9	so	_	_	ADV	ADV	_	_	13	13	advmod	advmod	_	_	_	_	ARGM-ADV	_
10	it	_	_	PRON	PRON	_	_	13	13	nsubj	nsubj	_	_	_	_	ARG1	_
11	should	_	_	AUX	AUX	_	_	13	13	aux	aux	_	_	_	_	ARGM-MOD	_
12	be	_	_	AUX	AUX	_	_	13	13	cop	cop	Y	V.01	_	_	_	_
13	fine	_	_	ADJ	ADJ	_	_	3	3	parataxis	parataxis	Y	V.04	_	_	ARG2	_
14	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	While	_	_	SCONJ	SCONJ	_	_	4	4	mark	mark	_	_	_	_	_	_
2	Tanya	_	_	PROPN	PROPN	_	_	4	4	nsubj	nsubj	_	_	_	ARG0	_	_
3	is	_	_	AUX	AUX	_	_	4	4	aux	aux	Y	V.03	_	_	_	_
4	reviewing	_	_	VERB	VERB	_	_	10	10	advcl	advcl	Y	V.01	_	_	ARGM-TMP	_
5	credit	_	_	NOUN	NOUN	_	_	4	4	obj	obj	Y	V.01	_	ARG1	_	_
6	,	_	_	PUNCT	PUNCT	_	_	10	10	punct	punct	_	_	_	_	_	_
7	can	_	_	AUX	AUX	_	_	10	10	aux	aux	_	_	_	_	_	ARGM-MOD
8	you	_	_	PRON	PRON	_	_	10	10	nsubj	nsubj	_	_	_	_	_	ARG0
9	please	_	_	INTJ	INTJ	_	_	10	10	discourse	discourse	_	_	_	_	_	ARGM-DIS
10	send	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
11	a	_	_	DET	DET	_	_	14	14	det	det	_	_	_	_	_	_
12	"	_	_	PUNCT	PUNCT	_	_	14	14	punct	punct	_	_	_	_	_	_
13	blank	_	_	ADJ	ADJ	_	_	14	14	amod	amod	_	_	_	_	_	_
14	form	_	_	NOUN	NOUN	_	_	10	10	obj	obj	_	_	_	_	_	ARG1
15	Paragraph	_	_	NOUN	NOUN	_	_	14	14	appos	appos	_	_	_	_	_	_
16	13	_	_	NUM	NUM	_	_	15	15	nummod	nummod	_	_	_	_	_	_
17	"	_	_	PUNCT	PUNCT	_	_	15	15	punct	punct	_	_	_	_	_	_
18	for	_	_	ADP	ADP	_	_	20	20	case	case	_	_	_	_	_	_
19	this	_	_	DET	DET	_	_	20	20	det	det	_	_	_	_	_	_
20	master	_	_	NOUN	NOUN	_	_	10	10	obl	obl	_	_	_	_	_	ARG2
21	.	_	_	PUNCT	PUNCT	_	_	10	10	punct	punct	_	_	_	_	_	_

1	I	_	_	PRON	PRON	_	_	2	2	nsubj	nsubj	_	_	ARG0	_	_	_
2	understand	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
3	you	_	_	PRON	PRON	_	_	6	6	nsubj	nsubj	_	_	_	ARG0	_	_
4	may	_	_	AUX	AUX	_	_	6	6	aux	aux	_	_	_	ARGM-MOD	_	_
5	not	_	_	PART	PART	_	_	6	6	advmod	advmod	_	_	_	ARGM-NEG	_	_
6	have	_	_	VERB	VERB	_	_	2	2	ccomp	ccomp	Y	V.LV	ARG1	_	_	_
7	credit	_	_	NOUN	NOUN	_	_	8	8	compound	compound	_	_	_	_	ARG1	_
8	approval	_	_	NOUN	NOUN	_	_	6	6	obj	obj	Y	V.01	_	ARG1	_	_
9	yet	_	_	ADV	ADV	_	_	6	6	advmod	advmod	_	_	_	ARGM-TMP	_	_
10	so	_	_	ADV	ADV	_	_	14	14	advmod	advmod	_	_	_	_	_	ARGM-ADV
11	perhaps	_	_	ADV	ADV	_	_	14	14	advmod	advmod	_	_	_	_	_	ARGM-ADV
12	we	_	_	PRON	PRON	_	_	14	14	nsubj	nsubj	_	_	_	_	_	ARG0
13	can	_	_	AUX	AUX	_	_	14	14	aux	aux	_	_	_	_	_	ARGM-MOD
14	leave	_	_	VERB	VERB	_	_	2	2	conj	conj	Y	V.14	_	_	_	_
15	the	_	_	DET	DET	_	_	17	17	det	det	_	_	_	_	_	_
16	appropriate	_	_	ADJ	ADJ	_	_	17	17	amod	amod	_	_	_	_	_	_
17	sections	_	_	NOUN	NOUN	_	_	14	14	obj	obj	_	_	_	_	_	ARG1
18	blank	_	_	ADJ	ADJ	_	_	14	14	xcomp	xcomp	_	_	_	_	_	ARG2
19	in	_	_	ADP	ADP	_	_	21	21	case	case	_	_	_	_	_	_
20	the	_	_	DET	DET	_	_	21	21	det	det	_	_	_	_	_	_
21	meantime	_	_	NOUN	NOUN	_	_	14	14	obl	obl	_	_	_	_	_	ARGM-TMP
22	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	But	_	_	CCONJ	CCONJ	_	_	2	2	cc	cc	_	_	ARGM-DIS	_	_	_
2	let	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
3	me	_	_	PRON	PRON	_	_	2	2	obj	obj	_	_	ARG1	_	_	_
4	know	_	_	VERB	VERB	_	_	2	2	xcomp	xcomp	Y	V.01	ARG1	_	_	_
5	if	_	_	SCONJ	SCONJ	_	_	8	8	mark	mark	_	_	_	_	_	_
6	I	_	_	PRON	PRON	_	_	8	8	nsubj	nsubj	_	_	_	_	ARG0	_
7	can	_	_	AUX	AUX	_	_	8	8	aux	aux	_	_	_	_	ARGM-MOD	_
8	spend	_	_	VERB	VERB	_	_	4	4	advcl	advcl	Y	V.02	_	ARG1	_	_
9	a	_	_	DET	DET	_	_	10	10	det	det	_	_	_	_	_	_
10	day	_	_	NOUN	NOUN	_	_	8	8	obl:tmod	obl:tmod	_	_	_	_	ARG1	_
11	,	_	_	PUNCT	PUNCT	_	_	12	12	punct	punct	_	_	_	_	_	_
12	morning	_	_	NOUN	NOUN	_	_	10	10	conj	conj	_	_	_	_	_	_
13	,	_	_	PUNCT	PUNCT	_	_	18	18	punct	punct	_	_	_	_	_	_
14	or	_	_	CCONJ	CCONJ	_	_	18	18	cc	cc	_	_	_	_	_	_
15	even	_	_	ADV	ADV	_	_	18	18	advmod	advmod	_	_	_	_	_	_
16	just	_	_	ADV	ADV	_	_	18	18	advmod	advmod	_	_	_	_	_	_
17	an	_	_	DET	DET	_	_	18	18	det	det	_	_	_	_	_	_
18	afternoon	_	_	NOUN	NOUN	_	_	10	10	conj	conj	_	_	_	_	_	_
19	down	_	_	ADV	ADV	_	_	20	20	advmod	advmod	_	_	_	_	_	_
20	there	_	_	ADV	ADV	_	_	8	8	advmod	advmod	_	_	_	_	ARGM-LOC	_
21	with	_	_	ADP	ADP	_	_	22	22	case	case	_	_	_	_	_	_
22	you	_	_	PRON	PRON	_	_	8	8	obl	obl	_	_	_	_	ARGM-COM	_
23	whenever	_	_	ADV	ADV	_	_	28	28	advmod	advmod	_	_	_	_	_	ARGM-TMP
24	it	_	_	PRON	PRON	_	_	28	28	nsubj	nsubj	_	_	_	_	_	ARG1
25	is	_	_	AUX	AUX	_	_	28	28	cop	cop	Y	V.01	_	_	_	_
26	a	_	_	DET	DET	_	_	28	28	det	det	_	_	_	_	_	_
27	good	_	_	ADJ	ADJ	_	_	28	28	amod	amod	_	_	_	_	_	_
28	time	_	_	NOUN	NOUN	_	_	8	8	advcl	advcl	_	_	_	_	ARGM-TMP	_
29	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	If	_	_	SCONJ	SCONJ	_	_	3	3	mark	mark	_	_	_	_	_	_
2	you	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
3	want	_	_	VERB	VERB	_	_	15	15	advcl	advcl	Y	V.01	_	_	ARGM-ADV	_
4	to	_	_	PART	PART	_	_	5	5	mark	mark	_	_	_	_	_	_
5	pass	_	_	VERB	VERB	_	_	3	3	xcomp	xcomp	Y	V.05	ARG1	_	_	_
6	this	_	_	DET	DET	_	_	9	9	det	det	_	_	_	_	_	_
7	web	_	_	NOUN	NOUN	_	_	8	8	compound	compound	_	_	_	_	_	_
8	site	_	_	NOUN	NOUN	_	_	9	9	compound	compound	_	_	_	_	_	_
9	address	_	_	NOUN	NOUN	_	_	5	5	obj	obj	_	_	_	ARG1	_	_
10	along	_	_	ADP	ADP	_	_	5	5	advmod	advmod	_	_	_	ARGM-DIR	_	_
11	to	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
12	other	_	_	ADJ	ADJ	_	_	13	13	amod	amod	_	_	_	_	_	_
13	folks	_	_	NOUN	NOUN	_	_	5	5	obl	obl	_	_	_	ARG2	_	_
14	,	_	_	PUNCT	PUNCT	_	_	15	15	punct	punct	_	_	_	_	_	_
15	feel	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
16	free	_	_	ADJ	ADJ	_	_	15	15	xcomp	xcomp	Y	V.04	_	_	ARG1	_
17	.	_	_	PUNCT	PUNCT	_	_	15	15	punct	punct	_	_	_	_	_	_

1	Please	_	_	INTJ	INTJ	_	_	2	2	discourse	discourse	_	_	_	ARGM-DIS	_	_
2	give	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.LV	_	ARGM-LVB	_	_
3	me	_	_	PRON	PRON	_	_	2	2	iobj	iobj	_	_	_	ARG1	_	_
4	a	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	call	_	_	NOUN	NOUN	_	_	2	2	obj	obj	Y	V.02	ARGM-PRR	_	_	_
6	to	_	_	PART	PART	_	_	7	7	mark	mark	_	_	_	_	_	_
7	discuss	_	_	VERB	VERB	_	_	2	2	advcl	advcl	Y	V.01	_	ARGM-PRP	_	_
8	Nov	_	_	PROPN	PROPN	_	_	9	9	compound	compound	_	_	_	_	_	ARGM-TMP
9	transaction	_	_	NOUN	NOUN	_	_	7	7	obj	obj	Y	V.01	_	_	ARG1	_
10	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	Also	_	_	ADV	ADV	_	_	4	4	advmod	advmod	_	_	ARGM-DIS	_	_	_
2	,	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_
3	I	_	_	PRON	PRON	_	_	4	4	nsubj	nsubj	_	_	ARG0	_	_	_
4	have	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.03	_	_	_	_
5	an	_	_	DET	DET	_	_	7	7	det	det	_	_	_	_	_	_
6	extra	_	_	ADJ	ADJ	_	_	7	7	amod	amod	_	_	_	_	_	_
7	ticket	_	_	NOUN	NOUN	_	_	4	4	obj	obj	_	_	ARG1	_	_	_
8	for	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
9	the	_	_	DET	DET	_	_	11	11	det	det	_	_	_	_	_	_
10	Comets	_	_	PROPN	PROPN	_	_	11	11	compound	compound	_	_	_	_	_	_
11	game	_	_	NOUN	NOUN	_	_	7	7	nmod	nmod	_	_	_	_	_	_
12	on	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
13	Sat.	_	_	PROPN	PROPN	_	_	11	11	nmod	nmod	_	_	_	_	_	_
14	you	_	_	PRON	PRON	_	_	15	15	nsubj	nsubj	_	_	_	ARG0	_	_
15	said	_	_	VERB	VERB	_	_	4	4	parataxis	parataxis	Y	V.01	_	_	_	_
16	you	_	_	PRON	PRON	_	_	17	17	nsubj	nsubj	_	_	_	_	ARG0	_
17	wanted	_	_	VERB	VERB	_	_	15	15	ccomp	ccomp	Y	V.01	_	ARG1	_	_
18	to	_	_	PART	PART	_	_	19	19	mark	mark	_	_	_	_	_	_
19	go	_	_	VERB	VERB	_	_	17	17	xcomp	xcomp	Y	V.02	_	_	ARG1	_
20	?	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_

1	My	_	_	PRON	PRON	_	_	2	2	nmod:poss	nmod:poss	_	_	_	_	_	_
2	weekends	_	_	NOUN	NOUN	_	_	3	3	nsubj	nsubj	_	_	ARG1	_	_	_
3	seem	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	to	_	_	PART	PART	_	_	6	6	mark	mark	_	_	_	_	_	_
5	be	_	_	AUX	AUX	_	_	6	6	aux:pass	aux:pass	Y	V.03	_	_	_	_
6	taken	_	_	VERB	VERB	_	_	3	3	xcomp	xcomp	Y	V.30	C-ARG1	_	_	_
7	up	_	_	ADP	ADP	_	_	6	6	compound:prt	compound:prt	_	_	_	_	_	_
8	with	_	_	ADP	ADP	_	_	10	10	case	case	_	_	_	_	_	_
9	condo	_	_	NOUN	NOUN	_	_	10	10	compound	compound	_	_	_	_	_	_
10	matters	_	_	NOUN	NOUN	_	_	6	6	obl	obl	_	_	_	_	ARG2	_
11	,	_	_	PUNCT	PUNCT	_	_	10	10	punct	punct	_	_	_	_	_	_
12	house	_	_	NOUN	NOUN	_	_	13	13	compound	compound	_	_	_	_	_	ARG1
13	hunting	_	_	NOUN	NOUN	_	_	10	10	appos	appos	Y	V.01	_	_	_	_
14	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	Let	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
2	me	_	_	PRON	PRON	_	_	1	1	obj	obj	_	_	ARG1	_	_	_
3	know	_	_	VERB	VERB	_	_	1	1	xcomp	xcomp	Y	V.01	ARG1	_	_	_
4	if	_	_	SCONJ	SCONJ	_	_	7	7	mark	mark	_	_	_	_	_	_
5	you	_	_	PRON	PRON	_	_	7	7	nsubj	nsubj	_	_	_	_	ARG1	_
6	are	_	_	AUX	AUX	_	_	7	7	cop	cop	Y	V.01	_	_	_	_
7	interested	_	_	ADJ	ADJ	_	_	3	3	advcl	advcl	Y	V.01	_	ARG1	_	_
8	.	_	_	PUNCT	PUNCT	_	_	1	1	punct	punct	_	_	_	_	_	_

1	Also	_	_	ADV	ADV	_	_	4	4	advmod	advmod	_	_	ARGM-DIS	_	_	_
2	,	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_
3	I	_	_	PRON	PRON	_	_	4	4	nsubj	nsubj	_	_	ARG0	_	_	_
4	have	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.03	_	_	_	_
5	an	_	_	DET	DET	_	_	7	7	det	det	_	_	_	_	_	_
6	extra	_	_	ADJ	ADJ	_	_	7	7	amod	amod	_	_	_	_	_	_
7	ticket	_	_	NOUN	NOUN	_	_	4	4	obj	obj	_	_	ARG1	_	_	_
8	for	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
9	the	_	_	DET	DET	_	_	11	11	det	det	_	_	_	_	_	_
10	Comets	_	_	PROPN	PROPN	_	_	11	11	compound	compound	_	_	_	_	_	_
11	game	_	_	NOUN	NOUN	_	_	7	7	nmod	nmod	_	_	_	_	_	_
12	on	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
13	Sat.	_	_	PROPN	PROPN	_	_	11	11	nmod	nmod	_	_	_	_	_	_
14	you	_	_	PRON	PRON	_	_	15	15	nsubj	nsubj	_	_	_	ARG0	_	_
15	said	_	_	VERB	VERB	_	_	4	4	parataxis	parataxis	Y	V.01	_	_	_	_
16	you	_	_	PRON	PRON	_	_	17	17	nsubj	nsubj	_	_	_	_	ARG0	_
17	wanted	_	_	VERB	VERB	_	_	15	15	ccomp	ccomp	Y	V.01	_	ARG1	_	_
18	to	_	_	PART	PART	_	_	19	19	mark	mark	_	_	_	_	_	_
19	go	_	_	VERB	VERB	_	_	17	17	xcomp	xcomp	Y	V.02	_	_	ARG1	_
20	?	_	_	PUNCT	PUNCT	_	_	4	4	punct	punct	_	_	_	_	_	_

1	My	_	_	PRON	PRON	_	_	2	2	nmod:poss	nmod:poss	_	_	_	_	_	_
2	weekends	_	_	NOUN	NOUN	_	_	3	3	nsubj	nsubj	_	_	ARG1	_	_	_
3	seem	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	to	_	_	PART	PART	_	_	6	6	mark	mark	_	_	_	_	_	_
5	be	_	_	AUX	AUX	_	_	6	6	aux:pass	aux:pass	Y	V.03	_	_	_	_
6	taken	_	_	VERB	VERB	_	_	3	3	xcomp	xcomp	Y	V.30	C-ARG1	_	_	_
7	up	_	_	ADP	ADP	_	_	6	6	compound:prt	compound:prt	_	_	_	_	_	_
8	with	_	_	ADP	ADP	_	_	10	10	case	case	_	_	_	_	_	_
9	condo	_	_	NOUN	NOUN	_	_	10	10	compound	compound	_	_	_	_	_	_
10	matters	_	_	NOUN	NOUN	_	_	6	6	obl	obl	_	_	_	_	ARG2	_
11	,	_	_	PUNCT	PUNCT	_	_	10	10	punct	punct	_	_	_	_	_	_
12	house	_	_	NOUN	NOUN	_	_	13	13	compound	compound	_	_	_	_	_	ARG1
13	hunting	_	_	NOUN	NOUN	_	_	10	10	appos	appos	Y	V.01	_	_	_	_
14	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	Let	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
2	me	_	_	PRON	PRON	_	_	1	1	obj	obj	_	_	ARG1	_	_	_
3	know	_	_	VERB	VERB	_	_	1	1	xcomp	xcomp	Y	V.01	ARG1	_	_	_
4	if	_	_	SCONJ	SCONJ	_	_	7	7	mark	mark	_	_	_	_	_	_
5	you	_	_	PRON	PRON	_	_	7	7	nsubj	nsubj	_	_	_	_	ARG1	_
6	are	_	_	AUX	AUX	_	_	7	7	cop	cop	Y	V.01	_	_	_	_
7	interested	_	_	ADJ	ADJ	_	_	3	3	advcl	advcl	Y	V.01	_	ARG1	_	_
